country	country_code	year_week	new_cases	variant	percent_variant	variant_name	number_cases_ratio	population
Netherlands	NL	2021-23	9899	B.1.617.2	8.5	delta	841.4150000000001	17407585.0
Netherlands	NL	2021-24	6294	B.1.617.2	23.0	delta	1447.6200000000001	17407585.0
Netherlands	NL	2021-25	4330	B.1.617.2	40.8	delta	1766.6399999999999	17407585.0
Netherlands	NL	2021-26	5813	B.1.617.2	67.9	delta	3947.0270000000005	17407585.0
Netherlands	NL	2021-27	39107	B.1.617.2	85.5	delta	33436.485	17407585.0
Netherlands	NL	2021-28	70107	B.1.617.2	91.1	delta	63867.47699999999	17407585.0
Netherlands	NL	2021-29	44976	B.1.617.2	95.8	delta	43087.008	17407585.0
Netherlands	NL	2021-30	24396	B.1.617.2	96.7	delta	23590.932	17407585.0
Netherlands	NL	2021-31	18035	B.1.617.2	98.6	delta	17782.51	17407585.0
Netherlands	NL	2021-32	16112	B.1.617.2	97.8	delta	15757.536	17407585.0
Netherlands	NL	2021-33	16918	B.1.617.2	99.4	delta	16816.492000000002	17407585.0
Netherlands	NL	2021-34	17830	B.1.617.2	99.6	delta	17758.68	17407585.0
Netherlands	NL	2021-35	17658	B.1.617.2	99.5	delta	17569.71	17407585.0
Netherlands	NL	2021-36	16716	B.1.617.2	99.7	delta	16665.852	17407585.0
Netherlands	NL	2021-37	14022	B.1.617.2	99.9	delta	14007.978000000001	17407585.0
Netherlands	NL	2021-38	11612	B.1.617.2	99.7	delta	11577.164	17407585.0
Netherlands	NL	2021-39	11543	B.1.617.2	99.3	delta	11462.199	17407585.0
Netherlands	NL	2021-40	16133	B.1.617.2	99.6	delta	16068.468	17407585.0
Netherlands	NL	2021-41	23531	B.1.617.2	99.8	delta	23483.938	17407585.0
Netherlands	NL	2021-42	34833	B.1.617.2	99.3	delta	34589.169	17407585.0
Netherlands	NL	2021-43	49459	B.1.617.2	98.7	delta	48816.032999999996	17407585.0
Netherlands	NL	2021-44	68918	B.1.617.2	97.9	delta	67470.72200000001	17407585.0
Netherlands	NL	2021-45	93967	B.1.617.2	97.7	delta	91805.75899999999	17407585.0
Netherlands	NL	2021-46	147057	B.1.617.2	97.7	delta	143674.68899999998	17407585.0
Netherlands	NL	2021-47	157158	B.1.1.529	0.2	omicron	314.31600000000003	17407585.0
Netherlands	NL	2021-47	157158	B.1.617.2	97.1	delta	152600.418	17407585.0
Netherlands	NL	2021-48	152231	B.1.1.529	0.4	omicron	608.924	17407585.0
Netherlands	NL	2021-48	152231	B.1.617.2	96.9	delta	147511.839	17407585.0
Netherlands	NL	2021-49	128575	B.1.1.529	1.2	omicron	1542.9	17407585.0
Netherlands	NL	2021-49	128575	B.1.617.2	95.6	delta	122917.7	17407585.0
Netherlands	NL	2021-50	99745	B.1.1.529	8.8	omicron	8777.560000000001	17407585.0
Netherlands	NL	2021-50	99745	B.1.617.2	89.0	delta	88773.05	17407585.0
Norway	NO	2020-40	818	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-40	818	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-41	1058	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-41	1058	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-42	942	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-42	942	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-43	1709	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-43	1709	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-44	3147	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-44	3147	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-45	4044	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-45	4044	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-46	4089	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-46	4089	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-47	3657	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-47	3657	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-48	2923	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-48	2923	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-49	2524	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-49	2524	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-50	2723	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-50	2723	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-51	2947	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-51	2947	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-52	3242	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-52	3242	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2020-53	3863	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2020-53	3863	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-01	4678	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-01	4678	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-02	3006	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-02	3006	B.1.617.2	0.4	delta	12.024000000000001	5367580.0
Norway	NO	2021-03	2219	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-03	2219	B.1.617.2	0.2	delta	4.438	5367580.0
Norway	NO	2021-04	1944	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-04	1944	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-05	1844	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-05	1844	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-06	1734	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-06	1734	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-07	2033	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-07	2033	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-08	3108	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-08	3108	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-09	4190	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-09	4190	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-10	5662	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-10	5662	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-11	6575	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-11	6575	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-12	5919	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-12	5919	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-13	5107	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-13	5107	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-14	4823	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-14	4823	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-15	3737	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-15	3737	B.1.617.2	0.1	delta	3.737	5367580.0
Norway	NO	2021-16	3221	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-16	3221	B.1.617.2	0.2	delta	6.442	5367580.0
Norway	NO	2021-17	2804	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-17	2804	B.1.617.2	0.4	delta	11.216000000000001	5367580.0
Norway	NO	2021-18	3119	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-18	3119	B.1.617.2	2.3	delta	71.737	5367580.0
Norway	NO	2021-19	2561	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-19	2561	B.1.617.2	2.1	delta	53.781000000000006	5367580.0
Norway	NO	2021-20	3227	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-20	3227	B.1.617.2	3.4	delta	109.718	5367580.0
Norway	NO	2021-21	2288	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-21	2288	B.1.617.2	3.7	delta	84.656	5367580.0
Norway	NO	2021-22	1863	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-22	1863	B.1.617.2	2.4	delta	44.712	5367580.0
Norway	NO	2021-23	1221	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-23	1221	B.1.617.2	15.3	delta	186.813	5367580.0
Norway	NO	2021-24	1254	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-24	1254	B.1.617.2	19.8	delta	248.292	5367580.0
Norway	NO	2021-25	1270	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-25	1270	B.1.617.2	21.2	delta	269.24	5367580.0
Norway	NO	2021-26	1305	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-26	1305	B.1.617.2	45.3	delta	591.165	5367580.0
Norway	NO	2021-27	1178	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-27	1178	B.1.617.2	67.1	delta	790.4379999999999	5367580.0
Norway	NO	2021-28	1183	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-28	1183	B.1.617.2	79.1	delta	935.7529999999999	5367580.0
Norway	NO	2021-29	1502	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-29	1502	B.1.617.2	90.9	delta	1365.318	5367580.0
Norway	NO	2021-30	2277	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-30	2277	B.1.617.2	91.8	delta	2090.286	5367580.0
Norway	NO	2021-31	2995	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-31	2995	B.1.617.2	96.5	delta	2890.1749999999997	5367580.0
Norway	NO	2021-32	3747	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-32	3747	B.1.617.2	98.8	delta	3702.036	5367580.0
Norway	NO	2021-33	4506	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-33	4506	B.1.617.2	99.4	delta	4478.964000000001	5367580.0
Norway	NO	2021-34	8712	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-34	8712	B.1.617.2	99.9	delta	8703.288	5367580.0
Norway	NO	2021-35	10104	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-35	10104	B.1.617.2	99.9	delta	10093.896	5367580.0
Norway	NO	2021-36	8551	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-36	8551	B.1.617.2	99.8	delta	8533.898	5367580.0
Norway	NO	2021-37	5729	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-37	5729	B.1.617.2	100.0	delta	5729.0	5367580.0
Norway	NO	2021-38	4615	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-38	4615	B.1.617.2	99.7	delta	4601.155	5367580.0
Norway	NO	2021-39	3480	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-39	3480	B.1.617.2	99.8	delta	3473.04	5367580.0
Norway	NO	2021-40	3010	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-40	3010	B.1.617.2	99.1	delta	2982.91	5367580.0
Norway	NO	2021-41	2832	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-41	2832	B.1.617.2	99.6	delta	2820.672	5367580.0
Norway	NO	2021-42	4401	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-42	4401	B.1.617.2	99.2	delta	4365.792	5367580.0
Norway	NO	2021-43	7005	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-43	7005	B.1.617.2	97.8	delta	6850.889999999999	5367580.0
Norway	NO	2021-44	9835	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-44	9835	B.1.617.2	99.0	delta	9736.65	5367580.0
Norway	NO	2021-45	11821	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-45	11821	B.1.617.2	98.8	delta	11679.148	5367580.0
Norway	NO	2021-46	14716	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-46	14716	B.1.617.2	98.4	delta	14480.544000000002	5367580.0
Norway	NO	2021-47	18457	B.1.1.529	0.8	omicron	147.656	5367580.0
Norway	NO	2021-47	18457	B.1.617.2	96.6	delta	17829.462	5367580.0
Norway	NO	2021-48	26589	B.1.1.529	17.8	omicron	4732.842000000001	5367580.0
Norway	NO	2021-48	26589	B.1.617.2	80.8	delta	21483.911999999997	5367580.0
Norway	NO	2021-49	34141	B.1.1.529	48.3	omicron	16490.103	5367580.0
Norway	NO	2021-49	34141	B.1.617.2	50.8	delta	17343.628	5367580.0
Norway	NO	2021-50	31085	B.1.1.529	25.0	omicron	7771.25	5367580.0
Norway	NO	2021-50	31085	B.1.617.2	73.5	delta	22847.475	5367580.0
Norway	NO	2021-51	22776	B.1.1.529		omicron		5367580.0
Norway	NO	2021-51	22776	B.1.617.2		delta		5367580.0
Norway	NO	2021-52	25104	B.1.1.529		omicron		5367580.0
Norway	NO	2021-52	25104	B.1.617.2		delta		5367580.0
Norway	NO	2021-12	5919	B.1.617.2	0.1	delta	5.9190000000000005	5367580.0
Norway	NO	2021-15	3737	B.1.617.2	0.0	delta	0.0	5367580.0
Norway	NO	2021-16	3221	B.1.617.2	0.1	delta	3.221	5367580.0
Norway	NO	2021-17	2804	B.1.617.2	0.5	delta	14.02	5367580.0
Norway	NO	2021-18	3119	B.1.617.2	1.1	delta	34.309000000000005	5367580.0
Norway	NO	2021-19	2561	B.1.617.2	1.0	delta	25.61	5367580.0
Norway	NO	2021-20	3227	B.1.617.2	1.3	delta	41.951	5367580.0
Norway	NO	2021-21	2288	B.1.617.2	1.0	delta	22.88	5367580.0
Norway	NO	2021-22	1863	B.1.617.2	1.5	delta	27.945	5367580.0
Norway	NO	2021-23	1221	B.1.617.2	11.3	delta	137.973	5367580.0
Norway	NO	2021-24	1254	B.1.617.2	10.7	delta	134.178	5367580.0
Norway	NO	2021-25	1270	B.1.617.2	11.1	delta	140.97	5367580.0
Norway	NO	2021-26	1305	B.1.617.2	24.6	delta	321.03000000000003	5367580.0
Norway	NO	2021-27	1178	B.1.617.2	49.6	delta	584.288	5367580.0
Norway	NO	2021-28	1183	B.1.617.2	68.0	delta	804.44	5367580.0
Norway	NO	2021-29	1502	B.1.617.2	84.0	delta	1261.68	5367580.0
Norway	NO	2021-30	2277	B.1.617.2	88.2	delta	2008.314	5367580.0
Norway	NO	2021-31	2995	B.1.617.2	92.2	delta	2761.3900000000003	5367580.0
Norway	NO	2021-32	3747	B.1.617.2	90.3	delta	3383.541	5367580.0
Norway	NO	2021-33	4506	B.1.617.2	90.7	delta	4086.942	5367580.0
Norway	NO	2021-34	8712	B.1.617.2	91.8	delta	7997.615999999999	5367580.0
Norway	NO	2021-35	10104	B.1.617.2	97.1	delta	9810.984	5367580.0
Norway	NO	2021-36	8551	B.1.617.2	99.6	delta	8516.796	5367580.0
Norway	NO	2021-37	5729	B.1.617.2	98.4	delta	5637.336	5367580.0
Norway	NO	2021-38	4615	B.1.617.2	98.8	delta	4559.62	5367580.0
Norway	NO	2021-39	3480	B.1.617.2	98.7	delta	3434.7599999999998	5367580.0
Norway	NO	2021-40	3010	B.1.617.2	99.7	delta	3000.97	5367580.0
Norway	NO	2021-41	2832	B.1.617.2	99.7	delta	2823.504	5367580.0
Norway	NO	2021-42	4401	B.1.617.2	100.0	delta	4401.0	5367580.0
Norway	NO	2021-43	7005	B.1.617.2	99.9	delta	6997.995000000001	5367580.0
Norway	NO	2021-44	9835	B.1.617.2	100.0	delta	9835.0	5367580.0
Norway	NO	2021-45	11821	B.1.617.2	99.9	delta	11809.179000000002	5367580.0
Norway	NO	2021-46	14716	B.1.1.529	0.0	omicron	0.0	5367580.0
Norway	NO	2021-46	14716	B.1.617.2	99.5	delta	14642.42	5367580.0
Norway	NO	2021-47	18457	B.1.1.529	0.1	omicron	18.457	5367580.0
Norway	NO	2021-47	18457	B.1.617.2	97.1	delta	17921.747	5367580.0
Norway	NO	2021-48	26589	B.1.1.529	2.0	omicron	531.78	5367580.0
Norway	NO	2021-48	26589	B.1.617.2	91.8	delta	24408.701999999997	5367580.0
Norway	NO	2021-49	34141	B.1.1.529	6.1	omicron	2082.601	5367580.0
Norway	NO	2021-49	34141	B.1.617.2	83.2	delta	28405.312	5367580.0
Norway	NO	2021-50	31085	B.1.1.529	16.3	omicron	5066.8550000000005	5367580.0
Norway	NO	2021-50	31085	B.1.617.2	76.3	delta	23717.855	5367580.0
Norway	NO	2021-51	22776	B.1.1.529	38.6	omicron	8791.536	5367580.0
Norway	NO	2021-51	22776	B.1.617.2	53.6	delta	12207.936000000002	5367580.0
Norway	NO	2021-52	25104	B.1.1.529	67.7	omicron	16995.408	5367580.0
Norway	NO	2021-52	25104	B.1.617.2	28.4	delta	7129.535999999999	5367580.0
Poland	PL	2020-40	12744	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-40	12744	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-41	25742	B.1.1.529		omicron		1671605.0
Poland	PL	2020-41	25742	B.1.617.2		delta		1671605.0
Poland	PL	2020-42	49950	B.1.1.529		omicron		1671605.0
Poland	PL	2020-42	49950	B.1.617.2		delta		1671605.0
Poland	PL	2020-43	77922	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-43	77922	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-44	126214	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-44	126214	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-45	166613	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-45	166613	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-46	166547	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-46	166547	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-47	148359	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-47	148359	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-48	100911	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-48	100911	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-49	77033	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-49	77033	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-50	72664	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-50	72664	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-51	66790	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-51	66790	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-52	53668	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-52	53668	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2020-53	62386	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2020-53	62386	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-01	67219	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-01	67219	B.1.617.2	1.8	delta	1209.9420000000002	1671605.0
Poland	PL	2021-02	48578	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-02	48578	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-03	38948	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-03	38948	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-04	37763	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-04	37763	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-05	36794	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-05	36794	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-06	38814	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-06	38814	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-07	51154	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-07	51154	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-08	69123	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-08	69123	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-09	89419	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-09	89419	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-10	117089	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-10	117089	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-11	155552	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-11	155552	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-12	194006	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-12	194006	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-13	180514	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-13	180514	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-14	138144	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-14	138144	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-15	108715	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-15	108715	B.1.617.2	0.0	delta	0.0	1671605.0
Poland	PL	2021-16	67003	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-16	67003	B.1.617.2	0.1	delta	67.003	1671605.0
Poland	PL	2021-17	43437	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-17	43437	B.1.617.2	1.2	delta	521.244	1671605.0
Poland	PL	2021-18	29332	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-18	29332	B.1.617.2	2.0	delta	586.64	1671605.0
Poland	PL	2021-19	20539	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-19	20539	B.1.617.2	1.4	delta	287.546	1671605.0
Poland	PL	2021-20	10998	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-20	10998	B.1.617.2	2.2	delta	241.95600000000002	1671605.0
Poland	PL	2021-21	6122	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-21	6122	B.1.617.2	2.4	delta	146.928	1671605.0
Poland	PL	2021-22	3056	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-22	3056	B.1.617.2	1.8	delta	55.00800000000001	1671605.0
Poland	PL	2021-23	2140	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-23	2140	B.1.617.2	7.0	delta	149.8	1671605.0
Poland	PL	2021-24	1224	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-24	1224	B.1.617.2	13.2	delta	161.568	1671605.0
Poland	PL	2021-25	846	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-25	846	B.1.617.2	36.6	delta	309.63599999999997	1671605.0
Poland	PL	2021-26	619	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-26	619	B.1.617.2	51.3	delta	317.547	1671605.0
Poland	PL	2021-27	560	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-27	560	B.1.617.2	75.8	delta	424.48	1671605.0
Poland	PL	2021-28	629	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-28	629	B.1.617.2	84.1	delta	528.989	1671605.0
Poland	PL	2021-29	738	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-29	738	B.1.617.2	89.9	delta	663.462	1671605.0
Poland	PL	2021-30	896	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-30	896	B.1.617.2	89.5	delta	801.9200000000001	1671605.0
Poland	PL	2021-31	1042	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-31	1042	B.1.617.2	96.0	delta	1000.3199999999999	1671605.0
Poland	PL	2021-32	1301	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-32	1301	B.1.617.2	96.2	delta	1251.5620000000001	1671605.0
Poland	PL	2021-33	1350	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-33	1350	B.1.617.2	97.7	delta	1318.95	1671605.0
Poland	PL	2021-34	1612	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-34	1612	B.1.617.2	99.0	delta	1595.8799999999999	1671605.0
Poland	PL	2021-35	2283	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-35	2283	B.1.617.2	99.1	delta	2262.453	1671605.0
Poland	PL	2021-36	3251	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-36	3251	B.1.617.2	98.0	delta	3185.98	1671605.0
Poland	PL	2021-37	4380	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-37	4380	B.1.617.2	98.0	delta	4292.4	1671605.0
Poland	PL	2021-38	5358	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-38	5358	B.1.617.2	97.5	delta	5224.05	1671605.0
Poland	PL	2021-39	7896	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-39	7896	B.1.617.2	97.0	delta	7659.12	1671605.0
Poland	PL	2021-40	11756	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-40	11756	B.1.617.2	96.4	delta	11332.784000000001	1671605.0
Poland	PL	2021-41	17820	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-41	17820	B.1.617.2	96.2	delta	17142.84	1671605.0
Poland	PL	2021-42	34756	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-42	34756	B.1.617.2	95.2	delta	33087.712	1671605.0
Poland	PL	2021-43	54275	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-43	54275	B.1.617.2	94.9	delta	51506.975000000006	1671605.0
Poland	PL	2021-44	81382	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-44	81382	B.1.617.2	94.6	delta	76987.372	1671605.0
Poland	PL	2021-45	102486	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-45	102486	B.1.617.2	94.0	delta	96336.84	1671605.0
Poland	PL	2021-46	143720	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-46	143720	B.1.617.2	96.1	delta	138114.91999999998	1671605.0
Poland	PL	2021-47	163227	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-47	163227	B.1.617.2	95.3	delta	155555.331	1671605.0
Poland	PL	2021-48	163689	B.1.1.529	0.0	omicron	0.0	1671605.0
Poland	PL	2021-48	163689	B.1.617.2	93.7	delta	153376.59300000002	1671605.0
Poland	PL	2021-49	154947	B.1.1.529	0.3	omicron	464.841	1671605.0
Poland	PL	2021-49	154947	B.1.617.2	92.7	delta	143635.869	1671605.0
Poland	PL	2021-50	128823	B.1.1.529	1.9	omicron	2447.6369999999997	1671605.0
Poland	PL	2021-50	128823	B.1.617.2	91.5	delta	117873.045	1671605.0
