Country	Country_Code	Year_Week	New_Cases	B.1.1.529	B.1.1.7	B.1.617.2	Population
Slovenia	SI	2021-15	5522	0.0	0.2226335620539721	0.0	2095861.0
Slovenia	SI	2021-16	4847	0.0	0.20952639511876026	0.00023126533677567362	2095861.0
Slovenia	SI	2021-17	4678	0.0	0.2044528716360484	0.0006696054747905515	2095861.0
Slovenia	SI	2021-18	4280	0.0	0.19195929501049927	0.0008168480638744651	2095861.0
Slovenia	SI	2021-19	3193	0.0	0.14899623591450004	0.0	2095861.0
Slovenia	SI	2021-20	2349	0.0	0.10950024834662223	0.0	2095861.0
Slovenia	SI	2021-21	1955	0.0	0.09020087687112839	0.0010260699540666105	2095861.0
Slovenia	SI	2021-22	1710	0.0	0.07995759260752502	0.0008158938021176023	2095861.0
Slovenia	SI	2021-23	1033	0.0	0.04554176064156927	0.0031544076634853167	2095861.0
Slovenia	SI	2021-24	532	0.0	0.01784450400098098	0.0058381734284859545	2095861.0
Slovenia	SI	2021-25	251	0.0	0.008347261578892875	0.003293395888372368	2095861.0
Slovenia	SI	2021-26	177	0.0	0.0045435265029503385	0.00346253878477628	2095861.0
Slovenia	SI	2021-27	386	0.0	0.001896976946467347	0.015857253892314422	2095861.0
Slovenia	SI	2021-28	377	0.0	0.0013490875587646317	0.01644088038281165	2095861.0
Slovenia	SI	2021-29	473	0.0	0.0002708194865976322	0.022184629610456037	2095861.0
Slovenia	SI	2021-30	631	0.0	0.00036128350114821543	0.029655354052582687	2095861.0
Slovenia	SI	2021-31	848	0.0	0.0003236855879278254	0.040056091506068384	2095861.0
Slovenia	SI	2021-32	1332	0.0	0.00012710766601411067	0.06310895617600594	2095861.0
Slovenia	SI	2021-33	2167	0.0	0.00010339426135607276	0.10308407857200454	2095861.0
Slovenia	SI	2021-34	2997	0.0	0.0	0.14285312814160864	2095861.0
Slovenia	SI	2021-35	3884	0.0	0.0	0.1851323155495522	2095861.0
Slovenia	SI	2021-36	5920	0.0	0.0	0.282461480031357	2095861.0
Slovenia	SI	2021-37	7318	0.0	0.0	0.3491643768360593	2095861.0
Slovenia	SI	2021-38	6187	0.0	0.0	0.295200874485474	2095861.0
Slovenia	SI	2021-39	6134	0.0	0.00029267208082978786	0.2923794087489581	2095861.0
Slovenia	SI	2021-40	5560	0.0	0.0	0.26448891410260505	2095861.0
Slovenia	SI	2021-41	6855	0.0	0.0	0.3270732171646879	2095861.0
Slovenia	SI	2021-42	12126	0.0	0.0	0.5785689031858505	2095861.0
Slovenia	SI	2021-43	16496	0.0	0.0	0.787075097060349	2095861.0
Slovenia	SI	2021-44	20172	0.0	0.0	0.9624684079717118	2095861.0
Slovenia	SI	2021-45	22696	0.0	0.0	1.0828962416877836	2095861.0
Slovenia	SI	2021-46	22115	0.0	0.0	1.0551749376509223	2095861.0
Slovenia	SI	2021-47	16327	0.0	0.0	0.7790115852148591	2095861.0
Slovenia	SI	2021-48	12409	0.0017762151211363733	0.0	0.5902954919243213	2095861.0
Slovenia	SI	2021-49	9762	0.0027946509811480817	0.0	0.46298051254353234	2095861.0
Slovenia	SI	2021-50	8515	0.4062769429842914	0.0	0.0	2095861.0
Slovakia	SK	2020-41	6972	0.0	0.1277420709496172	0.0	5457873.0
Slovakia	SK	2020-43	14515	0.0	0.2659460929193479	0.0	5457873.0
Slovakia	SK	2020-44	17641	0.0	0.32322115226939135	0.0	5457873.0
Slovakia	SK	2020-46	11283	0.0	0.0	0.0	5457873.0
Slovakia	SK	2020-47	11041	0.0	0.0	0.0	5457873.0
Slovakia	SK	2020-48	13597	0.0	0.0	0.0	5457873.0
Slovakia	SK	2020-49	17558	0.0	0.007399109506578846	0.0	5457873.0
Slovakia	SK	2020-50	28742	0.0	0.0	0.0	5457873.0
Slovakia	SK	2020-52	30203	0.0	0.05201810302291754	0.0	5457873.0
Slovakia	SK	2020-53	42813	0.0	0.7130436527196584	0.0	5457873.0
Slovakia	SK	2021-01	43334	0.0	0.3596694536498009	0.3136190600257646	5457873.0
Slovakia	SK	2021-02	29853	0.0	0.5469713201461448	0.0	5457873.0
Slovakia	SK	2021-03	38064	0.0	0.6974145422584952	0.0	5457873.0
Slovakia	SK	2021-04	31669	0.0	0.5802443552644042	0.0	5457873.0
Slovakia	SK	2021-05	36328	0.0	0.6562887776978322	0.0006656072796124058	5457873.0
Slovakia	SK	2021-06	34040	0.0	0.588759760441476	0.5039384390219414	5457873.0
Slovakia	SK	2021-07	36363	0.0	0.6609185666284283	0.0	5457873.0
Slovakia	SK	2021-08	37109	0.0	0.6384419534862757	0.0	5457873.0
Slovakia	SK	2021-09	33377	0.0	0.6005309027894199	0.0	5457873.0
Slovakia	SK	2021-10	28424	0.0	0.4171519564489683	0.07134808743259508	5457873.0
Slovakia	SK	2021-11	23494	0.0	0.4265865841876496	0.0004304607307645304	5457873.0
Slovakia	SK	2021-12	19078	0.0	0.3450059391268357	0.0	5457873.0
Slovakia	SK	2021-13	14830	0.0	0.2624791745795477	0.0008151527160855522	5457873.0
Slovakia	SK	2021-14	11766	0.0	0.19876336440954198	0.015090494044108393	5457873.0
Slovakia	SK	2021-15	9772	0.0	0.17385182835877638	0.0	5457873.0
Slovakia	SK	2021-16	8316	0.0	0.15008154275484242	0.0	5457873.0
Slovakia	SK	2021-17	6856	0.0	0.12486300065978084	0.0007537002051898241	5457873.0
Slovakia	SK	2021-18	4962	0.0	0.0903690503608274	0.0005454872255180727	5457873.0
Slovakia	SK	2021-19	3739	0.0	0.06816400821345604	0.0	5457873.0
Slovakia	SK	2021-20	2447	0.0	0.04461014391503796	0.0	5457873.0
Slovakia	SK	2021-21	1878	0.0	0.033824055634859955	0.0	5457873.0
Slovakia	SK	2021-22	1434	0.0	0.025722218160810998	0.0003678356018910663	5457873.0
Slovakia	SK	2021-23	1002	0.0	0.01437494056750679	0.003690118842999828	5457873.0
Slovakia	SK	2021-24	531	0.0	0.009145320896986794	0.0005156404335535106	5457873.0
Slovakia	SK	2021-25	391	0.0	0.0055735631811146946	0.0012823493694338434	5457873.0
Slovakia	SK	2021-26	229	0.0	0.0025510304105647017	0.0015943940066029383	5457873.0
Slovakia	SK	2021-27	234	0.0	0.0008574768962194614	0.0033527346642180933	5457873.0
Slovakia	SK	2021-28	215	0.0	0.0005357398385781421	0.0033050420924048618	5457873.0
Slovakia	SK	2021-29	318	0.0	0.00016314047615252316	0.005663305100723303	5457873.0
Slovakia	SK	2021-30	418	0.0	0.00014551456217467868	0.007513146604913672	5457873.0
Slovakia	SK	2021-31	422	0.0	0.0	0.007731949790696853	5457873.0
Slovakia	SK	2021-32	568	0.0	0.0	0.010344542645092696	5457873.0
Slovakia	SK	2021-33	677	0.0	7.442459727443273e-05	0.012093997057095317	5457873.0
Slovakia	SK	2021-34	821	0.0	3.0084979991289648e-05	0.01493719256567531	5457873.0
Slovakia	SK	2021-35	1710	0.0	0.00012532354637053667	0.031048908613300452	5457873.0
Slovakia	SK	2021-36	3070	0.0	0.0	0.05574277745194877	5457873.0
Slovakia	SK	2021-37	4925	0.0	0.0	0.09005614458233087	5457873.0
Slovakia	SK	2021-38	6561	0.0	0.0	0.12021166487384372	5457873.0
Slovakia	SK	2021-39	8762	0.0	0.0	0.16053873001442137	5457873.0
Slovakia	SK	2021-40	10946	0.0	0.0	0.19854877531961623	5457873.0
Slovakia	SK	2021-41	13445	0.0	0.0	0.24461699640134535	5457873.0
Slovakia	SK	2021-42	22470	0.0	0.0	0.41128714427763347	5457873.0
Slovakia	SK	2021-43	32850	0.0	0.0	0.6000771729206598	5457873.0
Slovakia	SK	2021-44	43156	0.0	0.0	0.7780595847503231	5457873.0
Slovakia	SK	2021-45	51397	0.0	0.0	0.9407621430546296	5457873.0
Slovakia	SK	2021-46	62326	0.0	0.0	1.1362369553120786	5457873.0
Slovakia	SK	2021-47	64199	0.0	0.0	1.1715590304134962	5457873.0
Slovakia	SK	2021-48	61314	0.004493618667931628	0.0	1.1211578576489414	5457873.0
Slovakia	SK	2021-49	44995	0.004946432428896752	0.0	0.7988488372668254	5457873.0
Slovakia	SK	2021-50	31044	0.0022751720313023043	0.0	0.5648114567707969	5457873.0
Slovakia	SK	2021-51	19979	0.0021963501166113613	0.0	0.3627638275936432	5457873.0
Slovakia	SK	2021-52	19839	0.014176236786748243		0.3493170141555144	5457873.0
